Trade Date,Previous Close,Low Vol Point,High Vol Point,Call Gamma,Put Gamma,Call Delta,Put Delta,Next Exp Gamma,Next Exp Delta,Top Gamma Exp,Top Delta Exp,Call Volume,Put Volume,Next Exp Call Vol,Next Exp Put Vol,Put/Call OI Ratio,Gamma Ratio,Delta Ratio,NE Skew,Skew,1 M RV,1 M IV,IV Rank,Garch Rank,Skew Rank,Options Implied Move
2/24/2026,18.22,21,15.5,'-4364575.665994887,4172998.198914077,'-232000066.37564355,'-308849650.0381191,0.16833418193155503,0.05891048587030896,2026-03-19,2027-01-14,264312,138550,0.3546339174914495,0.3168459040057741,0.5349420879620908,1.0459088305215813,0.7511747749981568,'-0.17596408757334372,'-0.1244901073547871,0.5084279583529678,0.6614369359841705,0.2948639748062445,0.18435704078502202,0.04938271604938272,0.7606754385931697
2/23/2026,19.02,22,16.5,'-4958096.310059516,4645608.64925346,'-255107437.7414914,'-309337455.83842194,0.14393673353872558,0.06058966645893646,2026-03-19,2027-01-14,188801,113449,0.30821870646871574,0.2884203474689067,0.5381197470689895,1.0672651711323708,0.8246897778675182,'-0.18048480147575013,'-0.13068012116474373,0.4936118884632542,0.6032834773864083,0.20786371580146035,0.17597533840586124,0.03503184713375796,0.7242600353398653
2/20/2026,19.3,20.5,15.5,'-4263172.132916229,7770659.255313766,'-248824819.36498225,'-332358544.6988123,0.19984575985817524,0.10069231541310332,2026-03-19,2027-01-14,164935,127471,0.3072361839512535,0.21784562763295182,0.5334574236833424,0.5486242534699959,0.748663825058178,0.02333110190213033,'-0.09714312252003744,0.49513437200584093,0.6085172097215427,0.21569362101600462,0.18863299228547398,0.04792332268370607,0.741297869571784
2/19/2026,19.54,21,16,'-3223506.4373462396,6986114.587776337,'-245804551.83212966,'-332206452.27727246,0.20406608097080062,0.10436834153496687,2026-03-19,2027-01-14,194722,75386,0.30002259631680034,0.389435704242167,0.5274606770292102,0.46141619878185736,0.73991504423572,'-0.07388931133830674,'-0.10727030364967943,0.5073441404723139,0.5989868994918002,0.2014358368983211,0.20263920575782657,0.04166666666666667,0.7387618516739112
2/18/2026,19.51,22,18.5,'-5069036.419795993,3732163.117406786,'-236910099.4891082,'-332496460.2873477,0.25321414860061386,0.11795372684198059,2026-02-19,2027-01-14,179291,148316,0.36542269271742583,0.44531271069877826,0.5350637240866988,1.3582033422263988,0.712519162713394,'-0.08353393644180979,'-0.07601308031556242,0.5173645893558029,0.6282069348405311,0.24515035886772232,0.21949686950938513,0.08641975308641976,0.7736108880097685
2/17/2026,19.62,22.5,18.5,'-5286838.887752655,4116841.6801234637,'-243568496.48334384,'-329416218.45488876,0.23959620331767945,0.11905556741795205,2026-02-19,2027-01-14,140098,78015,0.3533883424460021,0.38561815035570085,0.5438273386402797,1.284197765796547,0.7393943674837578,'-0.11022769310397267,'-0.07810914822833043,0.49182965331868334,0.6026047156801606,0.20684825695051676,0.23074603085872822,0.05806451612903226,0.7462667753357793
2/13/2026,19.31,23.5,17.5,'-5042636.352270335,5637304.4022864,'-236534075.09732798,'-375088396.69733095,0.15292746089260337,0.05496647470247225,2026-02-19,2027-01-14,206760,124833,0.26186883343006384,0.355979588730544,0.5384988419565974,0.8945119852362634,0.6306088836125575,'-0.06549063174707467,'-0.032646395530782815,0.49532210856823156,0.6242936978939382,0.23929597572164787,0.24286254936060386,0.18122977346278316,0.7609108948009813
2/12/2026,20.57,23,17.5,'-4521942.875039941,7871122.460863906,'-269875492.5781306,'-356427861.594756,0.195730435335707,0.05687469770436935,2027-01-14,2027-01-14,142648,89764,0.35518198642813076,0.35903034624125485,0.5545292163760327,0.574497842909133,0.7571672185519774,'-0.1583902502258759,'-0.07719991237024677,0.46859746559056287,0.5935918064072597,0.19336452855264685,0.21291551099906336,0.05844155844155845,0.7706989495548402
2/11/2026,21.17,23,17.5,'-3109933.888529165,7886763.77472419,'-278423583.19114804,'-344786682.73174995,0.1954045203361897,0.060131081657328216,2027-01-14,2027-01-14,149555,70716,0.365551135033934,0.4282482040839414,0.5526445537017126,0.3943231948313202,0.8075241798354679,'-0.03942041072642359,'-0.00903651594812223,0.4766733439968514,0.5766414253069098,0.1680059758282008,0.21833174856904866,0.260586319218241,0.7705295066431409
2/10/2026,21.35,23.5,17.5,'-3961687.200122446,7546871.701449027,'-284882400.1462691,'-336514849.35943913,0.1740457327054174,0.059054183472642637,2027-01-14,2027-01-14,248165,77911,0.31602764289887775,0.466378303448807,0.555304717580578,0.5249442890836196,0.8465671000508501,'-0.06327873245966596,'-0.03625343063535449,0.48884986584308066,0.5820864787853505,0.1761520272298189,0.2331662272488346,0.21600000000000003,0.7844187541543416
